,carat,cut,color,clarity,depth,table,price,x,y,z
44261,1.11,Ideal,E,SI1,61.1,57.0,6800,6.64,6.72,4.08
44262,0.31,Very Good,F,VS2,62.7,57.0,625,4.3,4.34,2.71
44263,0.85,Ideal,E,SI2,62.8,57.0,3189,6.06,6.01,3.79
44264,0.32,Ideal,F,VS2,62.2,55.0,828,4.37,4.35,2.71
44265,0.33,Ideal,E,VS1,61.5,56.2,771,4.42,4.45,2.73
44266,0.51,Ideal,E,VS2,61.8,57.0,1656,5.14,5.15,3.18
44267,0.8,Ideal,H,VS1,62.2,56.0,3581,5.92,5.95,3.69
44268,0.77,Ideal,F,VS1,62.1,57.0,3387,5.88,5.84,3.64
44269,0.31,Ideal,E,VS2,61.0,56.0,680,4.38,4.41,2.68
44270,0.39,Ideal,F,VVS2,61.8,55.0,1097,4.68,4.75,2.92
44271,0.7,Fair,H,SI1,66.0,56.0,1840,5.5,5.53,3.64
44272,1.5,Very Good,D,SI1,63.4,58.0,11352,7.16,7.25,4.57
44273,1.5,Fair,G,SI1,65.5,58.0,8627,7.16,7.12,4.68
44274,0.4,Premium,F,VS1,61.4,58.0,1050,4.75,4.73,2.91
44275,0.24,Very Good,H,VVS2,61.3,57.0,449,4.01,4.04,2.46
44276,0.33,Ideal,F,VVS1,61.7,57.0,1021,4.47,4.44,2.75
44277,0.93,Ideal,G,SI1,60.1,57.0,5126,6.33,6.41,3.83
44278,0.41,Ideal,E,VVS1,61.9,58.0,1442,4.77,4.8,2.96
44279,0.9,Very Good,F,SI1,63.6,58.0,3679,6.1,6.13,3.89
44280,1.2,Ideal,G,SI1,61.2,56.0,7920,6.87,6.88,4.21
44281,0.32,Ideal,F,VS1,61.0,56.0,716,4.45,4.48,2.72
44282,0.7,Fair,F,SI2,65.1,52.0,2394,5.64,5.57,3.65
44283,0.31,Premium,G,VVS1,62.1,59.0,816,4.34,4.39,2.71
44284,0.35,Ideal,D,VVS1,61.5,57.0,1247,4.55,4.52,2.79
44285,0.71,Very Good,E,SI1,61.3,59.0,2735,5.69,5.73,3.5
44286,0.4,Very Good,E,VS1,62.4,54.0,1053,4.71,4.75,2.95
44287,0.7,Ideal,F,SI1,59.8,55.0,2665,5.83,5.75,3.46
44288,0.38,Premium,D,VVS2,61.9,56.0,1257,4.65,4.63,2.87
44289,0.78,Premium,D,SI1,61.8,59.0,3103,5.93,5.88,3.65
44290,1.04,Very Good,E,SI2,60.7,59.0,4472,6.5,6.54,3.96
44291,0.32,Very Good,H,SI2,61.8,55.0,403,4.35,4.42,2.71
44292,1.51,Ideal,G,SI1,61.6,56.0,8283,7.34,7.25,4.5
44293,0.4,Ideal,H,IF,61.9,56.0,1153,4.72,4.75,2.93
44294,1.45,Premium,D,SI1,62.2,58.0,10800,7.12,7.03,4.4
44295,0.71,Ideal,D,VS2,61.4,56.0,3234,5.74,5.79,3.54
44296,0.94,Very Good,E,SI1,61.8,56.0,4661,6.29,6.33,3.9
44297,2.25,Premium,I,SI1,61.3,58.0,15397,8.52,8.42,0.0
44298,0.31,Ideal,I,VS1,62.4,53.0,507,4.33,4.36,2.71
44299,0.41,Premium,J,VS1,61.3,59.0,830,4.78,4.74,2.92
44300,0.7,Ideal,J,SI1,62.3,57.0,1974,5.69,5.71,3.55
44301,0.53,Ideal,F,VVS2,62.1,56.0,2175,5.15,5.22,3.22
44302,0.33,Ideal,F,VS2,62.1,55.0,854,4.47,4.45,2.77
44303,1.7,Ideal,F,VS2,62.3,56.0,17892,7.61,7.65,4.75
44304,0.41,Premium,F,VVS2,61.0,59.0,1115,4.79,4.82,2.93
44305,0.7,Very Good,G,VS2,61.9,55.0,2507,5.63,5.71,3.51
44306,0.4,Good,I,VS1,63.8,55.0,737,4.65,4.69,2.98
44307,1.04,Ideal,H,SI2,61.1,56.0,4290,6.6,6.66,4.05
44308,0.33,Very Good,F,SI2,63.0,58.0,434,4.4,4.42,2.78
44309,1.5,Fair,H,SI2,66.0,64.0,5000,7.1,6.97,4.64
44310,0.72,Ideal,F,SI2,62.4,55.0,2232,5.72,5.76,3.58
44311,0.51,Ideal,G,VVS2,61.8,56.0,2197,5.11,5.15,3.16
44312,0.52,Ideal,H,VS1,61.7,55.0,1790,5.21,5.17,3.2
44313,0.92,Ideal,G,VS1,62.0,57.0,5243,6.24,6.28,3.88
44314,1.51,Premium,E,SI2,59.3,61.0,8135,7.57,7.51,4.47
44315,0.4,Ideal,D,VS1,60.6,56.0,1003,4.78,4.82,2.91
44316,1.02,Premium,G,SI1,62.3,59.0,4718,6.44,6.4,4.0
44317,0.31,Ideal,E,VS2,61.9,55.0,680,4.34,4.38,2.7
44318,0.36,Premium,E,VS1,60.4,58.0,1094,4.67,4.64,2.81
44319,0.42,Ideal,H,SI2,61.4,56.0,625,4.81,4.86,2.97
44320,1.0,Ideal,H,I1,61.3,57.0,3136,6.44,6.41,3.94
44321,1.02,Ideal,H,SI1,61.9,57.0,4924,6.4,6.46,3.98
44322,0.75,Ideal,H,SI1,62.1,57.0,2165,5.82,5.78,3.6
44323,0.3,Ideal,F,SI1,62.1,55.0,475,4.31,4.35,2.69
44324,3.01,Premium,I,SI2,60.2,59.0,18242,9.36,9.31,5.62
44325,0.72,Ideal,J,SI1,62.3,56.0,1864,5.75,5.78,3.59
44326,0.52,Ideal,D,SI2,62.9,56.0,1385,5.17,5.14,3.24
44327,0.72,Ideal,G,SI2,61.9,57.0,2068,5.73,5.77,3.56
44328,1.03,Premium,H,VS2,62.4,58.0,5078,6.47,6.39,4.01
44329,1.21,Good,I,VS2,64.1,61.0,5028,6.7,6.66,4.28
44330,0.31,Good,E,IF,64.2,60.0,1052,4.28,4.22,2.73
44331,0.71,Very Good,F,VS2,62.8,57.0,2777,5.64,5.69,3.56
44332,0.27,Ideal,I,VVS2,61.3,56.0,480,4.15,4.17,2.55
44333,0.5,Fair,G,VS1,65.7,63.0,1257,4.97,4.87,3.23
44334,1.2,Ideal,D,SI1,61.1,56.0,9317,6.86,6.89,4.2
44335,0.58,Ideal,D,SI1,61.1,57.0,1829,5.41,5.36,3.29
44336,1.08,Ideal,E,SI1,62.6,57.0,5096,6.53,6.56,4.1
44337,0.39,Good,E,VS1,57.8,58.0,1082,4.86,4.9,2.82
44338,1.21,Ideal,G,VS1,62.6,56.0,8616,6.77,6.81,4.25
44339,0.72,Ideal,D,VS2,62.6,58.0,3495,5.7,5.73,3.58
44340,1.14,Premium,I,VS2,62.8,60.0,5008,6.68,6.59,4.17
44341,1.19,Ideal,I,SI1,62.3,55.0,5690,6.8,6.82,4.24
44342,1.0,Very Good,H,SI2,60.2,61.0,3850,6.44,6.48,3.89
44343,0.33,Premium,E,VS1,60.9,58.0,781,4.45,4.49,2.72
44344,0.27,Ideal,D,VVS2,62.3,57.0,799,4.15,4.13,2.58
44345,0.31,Premium,H,VS1,62.4,58.0,698,4.36,4.32,2.71
44346,0.32,Very Good,D,SI1,63.1,57.0,756,4.38,4.37,2.76
44347,0.43,Premium,F,VS1,61.0,57.0,1129,4.89,4.84,2.97
44348,0.33,Very Good,H,VVS1,62.5,55.0,692,4.43,4.47,2.78
44349,1.01,Ideal,F,VS2,60.9,57.0,6787,6.48,6.45,3.94
44350,1.01,Premium,G,SI1,62.3,59.0,5139,6.38,6.3,3.95
44351,1.62,Very Good,H,SI1,62.8,59.0,10521,7.4,7.45,4.66
44352,0.3,Very Good,G,IF,58.4,62.0,835,4.4,4.43,2.58
44353,0.39,Premium,E,SI2,63.0,61.0,834,4.65,4.62,2.92
44354,0.63,Ideal,E,VVS1,61.1,58.0,3181,5.49,5.54,3.37
44355,0.9,Very Good,D,SI1,62.4,63.0,4068,6.15,6.18,3.85
44356,0.32,Ideal,G,VVS1,62.0,57.0,842,4.38,4.42,2.73
44357,0.33,Premium,E,VS2,61.5,59.0,723,4.42,4.46,2.73
44358,0.84,Very Good,D,SI1,62.9,58.0,3816,5.93,6.02,3.76
44359,1.01,Ideal,F,SI2,60.0,57.0,4796,6.55,6.51,3.92
44360,0.42,Ideal,F,SI2,62.1,56.0,851,4.83,4.8,2.99
44361,1.33,Ideal,G,VVS1,62.2,54.0,12255,7.02,7.06,4.38
44362,0.26,Very Good,F,VVS1,62.0,59.0,597,4.08,4.15,2.55
44363,0.3,Good,E,VS2,63.3,55.0,526,4.26,4.3,2.71
44364,0.5,Very Good,D,SI1,60.6,59.0,1376,5.08,5.12,3.09
44365,0.31,Ideal,G,VS2,62.2,56.0,544,4.31,4.34,2.69
44366,0.36,Ideal,H,SI1,61.7,54.0,538,4.56,4.62,2.83
44367,1.17,Ideal,H,SI1,62.1,54.0,5751,6.83,6.77,4.22
44368,0.42,Ideal,G,VVS1,60.9,55.0,1023,4.83,4.89,2.96
44369,1.0,Premium,H,SI2,59.6,62.0,3640,6.52,6.41,3.85
44370,0.38,Premium,J,SI1,61.3,59.0,513,4.62,4.68,2.85
44371,0.51,Very Good,G,IF,63.8,58.0,2063,5.06,5.09,3.24
44372,0.71,Good,I,VS1,63.6,56.0,2306,5.65,5.7,3.61
44373,1.0,Fair,H,SI1,67.6,59.0,4665,6.03,5.95,4.05
44374,0.55,Very Good,E,SI2,62.5,54.0,1238,5.21,5.25,3.27
44375,0.8,Good,F,VS2,63.2,55.0,3429,5.88,5.9,3.72
44376,1.71,Good,H,VS2,63.7,58.0,13068,7.57,7.54,4.81
44377,0.7,Very Good,G,SI2,60.6,58.0,2057,5.72,5.77,3.48
44378,0.52,Good,E,SI2,63.7,56.0,1120,5.12,5.15,3.27
44379,1.0,Good,J,SI1,63.8,59.0,3780,6.34,6.27,4.02
44380,0.5,Premium,G,VVS2,59.6,60.0,1838,5.15,5.18,3.08
44381,1.61,Good,E,SI2,60.9,62.0,10793,7.46,7.57,4.58
44382,0.31,Premium,F,VS2,62.3,60.0,802,4.35,4.32,2.7
44383,1.0,Ideal,H,SI2,61.5,55.6,4459,6.41,6.48,3.96
44384,1.01,Good,D,VS2,61.6,61.0,6429,6.43,6.45,3.97
44385,1.51,Premium,I,SI2,61.2,62.0,5682,7.28,7.19,4.43
44386,0.46,Premium,I,IF,59.4,60.0,1208,5.04,5.02,2.99
44387,0.3,Ideal,H,SI1,62.6,55.0,540,4.32,4.28,2.69
44388,1.08,Very Good,G,VS2,63.2,60.0,6096,6.53,6.44,4.1
44389,2.01,Fair,G,SI2,65.0,60.0,13721,7.8,7.73,5.05
44390,0.7,Ideal,J,VS2,62.4,55.0,1874,5.68,5.7,3.55
44391,1.01,Very Good,H,SI1,63.4,59.0,4836,6.34,6.28,4.0
44392,0.72,Premium,G,SI2,61.6,55.0,2364,5.79,5.76,3.56
44393,0.31,Premium,I,SI1,62.3,58.0,537,4.38,4.35,2.72
44394,0.31,Premium,G,SI1,61.8,60.0,593,4.35,4.32,2.68
44395,0.91,Premium,H,VS2,61.0,59.0,4128,6.32,6.27,3.84
44396,0.28,Very Good,H,SI1,61.5,56.0,360,4.21,4.24,2.6
44397,1.51,Fair,D,SI2,66.2,54.0,6596,7.19,7.08,4.72
44398,0.35,Premium,H,VS1,62.6,58.0,788,4.52,4.49,2.82
44399,0.42,Ideal,F,VS1,62.3,55.0,1031,4.77,4.79,2.98
44400,1.28,Premium,G,VS2,62.2,59.0,9032,6.94,6.89,4.3
44401,0.54,Premium,D,VS2,60.6,58.0,1993,5.3,5.26,3.2
44402,0.8,Premium,G,VS1,62.5,58.0,3514,5.9,5.94,3.7
44403,0.39,Ideal,E,VS1,62.3,57.0,1097,4.67,4.64,2.9
44404,0.51,Premium,G,VS2,61.3,59.0,1443,5.17,5.11,3.15
44405,2.01,Very Good,H,I1,58.1,63.0,6592,8.3,8.19,4.79
44406,0.31,Ideal,H,VS2,62.2,55.0,489,4.36,4.39,2.72
44407,0.55,Ideal,E,VS2,62.0,55.0,1715,5.28,5.24,3.26
44408,0.55,Ideal,D,VS2,62.3,55.0,1928,5.24,5.29,3.28
44409,0.9,Very Good,E,SI1,62.6,61.0,4315,6.06,6.11,3.81
44410,0.35,Ideal,E,VS2,62.0,55.0,767,4.52,4.54,2.81
44411,1.01,Fair,G,SI2,58.3,62.0,4047,6.46,6.5,3.78
44412,0.35,Ideal,G,IF,61.4,55.0,1044,4.56,4.59,2.81
44413,1.07,Very Good,G,VVS2,59.4,57.0,7597,6.74,6.69,3.99
44414,0.23,Good,E,VVS2,63.4,61.0,485,3.85,3.91,2.46
44415,0.33,Premium,F,SI1,60.9,59.0,550,4.42,4.45,2.7
44416,0.39,Good,D,VVS2,58.1,60.0,1056,4.82,4.85,2.81
44417,0.31,Ideal,G,IF,61.6,56.0,891,4.38,4.42,2.71
44418,1.11,Premium,F,SI2,58.9,60.0,4612,6.8,6.74,3.99
44419,0.92,Ideal,D,SI2,60.3,56.0,3997,6.32,6.35,3.82
44420,0.42,Premium,G,VS1,60.5,59.0,921,4.79,4.83,2.91
44421,0.72,Premium,D,SI2,60.3,58.0,2484,5.81,5.76,3.49
44422,0.32,Ideal,G,IF,62.3,53.0,918,4.41,4.45,2.76
44423,1.2,Ideal,I,VS1,62.5,55.0,6639,6.76,6.81,4.24
44424,0.7,Ideal,F,VS1,61.5,55.0,3319,5.73,5.75,3.53
44425,0.7,Ideal,E,VS2,61.5,54.0,2835,5.7,5.75,3.52
44426,0.56,Ideal,D,SI1,61.2,57.0,1664,5.37,5.35,3.28
44427,1.2,Premium,E,SI1,62.5,56.0,6742,6.75,6.71,4.21
44428,0.55,Ideal,I,VVS1,61.7,56.0,1593,5.24,5.29,3.25
44429,0.72,Ideal,G,SI2,61.8,57.0,1866,5.73,5.69,3.53
44430,0.34,Ideal,D,VS1,61.1,55.0,838,4.52,4.55,2.77
44431,0.73,Ideal,E,VS2,62.7,56.0,3077,5.75,5.8,3.62
44432,1.41,Premium,D,VVS2,60.8,57.0,17216,7.28,7.23,4.41
44433,0.26,Premium,E,VVS1,62.9,58.0,769,4.08,4.06,2.56
44434,0.9,Good,E,SI1,58.3,61.0,4165,6.24,6.29,3.65
44435,1.62,Ideal,I,SI2,62.2,57.0,8220,7.51,7.57,4.69
44436,0.71,Good,F,SI2,64.5,55.6,2282,5.58,5.61,3.6
44437,0.31,Very Good,D,SI1,60.4,60.0,507,4.4,4.44,2.67
44438,1.69,Very Good,E,SI2,62.6,59.0,10317,7.53,7.61,4.74
44439,0.75,Fair,F,VS1,55.8,70.0,2859,6.09,5.98,3.37
44440,1.57,Ideal,J,SI1,62.3,57.0,7737,7.45,7.39,4.62
44441,0.52,Premium,G,VS1,62.4,59.0,1689,5.13,5.16,3.21
44442,0.32,Ideal,F,IF,60.9,57.0,929,4.4,4.44,2.69
44443,1.04,Very Good,H,SI2,60.2,60.0,4332,6.52,6.57,3.94
44444,1.57,Very Good,D,SI1,58.9,58.0,12697,7.57,7.63,4.48
44445,0.23,Ideal,F,VS2,61.9,55.0,498,3.94,3.97,2.45
44446,1.21,Ideal,G,VVS2,59.4,59.0,9954,6.92,7.01,4.14
44447,1.56,Ideal,J,SI1,61.8,57.0,6727,7.44,7.39,4.58
44448,0.7,Premium,G,VS1,58.3,58.0,2459,5.9,5.86,3.43
44449,0.9,Very Good,H,SI2,61.5,59.0,3208,6.15,6.2,3.8
44450,0.93,Ideal,E,SI1,62.0,56.0,4179,6.25,6.29,3.89
44451,1.17,Premium,G,VS1,60.6,60.0,7666,6.81,6.79,4.12
44452,0.44,Ideal,D,SI1,62.4,57.0,883,4.86,4.89,3.04
44453,1.55,Ideal,I,SI1,62.3,54.8,9117,7.37,7.39,4.61
44454,0.51,Premium,G,VS2,61.1,58.0,1381,5.17,5.2,3.17
44455,0.5,Premium,G,SI1,62.2,60.0,1286,5.07,5.03,3.14
44456,1.12,Premium,H,SI1,61.6,58.0,4719,6.72,6.62,4.11
44457,0.71,Very Good,F,SI1,62.4,59.0,2590,5.64,5.7,3.54
44458,0.33,Ideal,D,VS2,62.5,55.0,1002,4.45,4.41,2.77
44459,1.71,Very Good,D,SI2,63.5,59.0,11873,7.57,7.59,4.81
44460,0.27,Very Good,F,VS2,58.7,58.0,470,4.25,4.3,2.51
44461,1.01,Very Good,D,SI1,63.6,59.0,6270,6.33,6.37,4.04
44462,1.04,Ideal,E,VVS2,61.0,57.0,9901,6.61,6.57,4.02
44463,2.01,Premium,H,SI2,62.3,60.0,14558,7.97,7.95,4.96
44464,1.12,Ideal,D,SI1,61.2,58.0,7145,6.65,6.68,4.08
44465,0.23,Ideal,G,IF,61.7,55.0,536,3.94,3.98,2.44
44466,1.0,Fair,H,VS2,66.8,63.0,4166,6.19,6.08,4.1
44467,1.09,Very Good,G,VS1,62.5,58.0,7378,6.49,6.59,4.09
44468,0.34,Premium,G,VS2,61.3,58.0,765,4.53,4.51,2.77
44469,0.24,Very Good,F,VVS1,61.8,58.0,478,3.95,3.98,2.45
44470,0.3,Ideal,H,VVS1,62.2,57.0,665,4.28,4.31,2.67
44471,0.37,Very Good,H,VVS1,61.9,55.0,774,4.6,4.66,2.86
44472,1.6,Very Good,H,SI2,61.1,57.0,10340,7.55,7.5,4.6
44473,1.0,Premium,G,SI1,60.1,61.0,3634,6.44,6.4,3.86
44474,1.49,Fair,H,I1,66.9,61.0,6425,6.93,6.89,4.62
44475,1.25,Very Good,H,SI2,61.2,62.0,5637,6.84,6.95,4.22
44476,0.41,Premium,G,VVS2,61.6,56.0,1076,4.78,4.76,2.94
44477,0.63,Ideal,F,IF,60.9,57.0,3749,5.53,5.57,3.38
44478,0.71,Premium,E,VS2,62.0,61.0,3062,5.71,5.65,3.52
44479,0.55,Ideal,D,VS2,61.7,57.0,1848,5.21,5.26,3.23
44480,1.0,Premium,E,SI2,62.7,58.0,4579,6.41,6.34,4.0
44481,0.33,Very Good,I,VS1,63.1,56.0,668,4.4,4.38,2.77
44482,0.5,Very Good,F,VS1,59.9,61.0,1550,5.13,5.16,3.08
44483,0.6,Ideal,D,SI1,61.7,56.0,2263,5.39,5.44,3.34
44484,1.51,Premium,D,SI1,62.2,59.0,10122,7.34,7.29,4.55
44485,0.41,Premium,E,SI2,60.0,59.0,876,4.82,4.78,2.88
44486,0.5,Ideal,E,VS2,62.3,57.0,1676,5.08,5.04,3.15
44487,0.9,Good,H,SI1,62.1,61.0,3447,6.07,6.11,3.78
44488,0.75,Ideal,E,SI1,62.2,57.0,2985,5.82,5.86,3.63
44489,0.41,Ideal,I,VS1,60.9,53.0,755,4.8,4.85,2.94
44490,1.14,Very Good,H,SI1,63.1,58.0,5458,6.69,6.6,4.19
44491,1.01,Good,F,VS2,63.6,59.0,6097,6.36,6.32,4.03
44492,0.25,Very Good,F,VVS2,61.8,58.0,575,4.05,4.07,2.51
44493,1.0,Good,E,VS2,63.8,58.0,6272,6.31,6.19,3.99
44494,0.5,Very Good,F,VS1,62.0,58.0,1692,5.08,5.11,3.16
44495,0.42,Ideal,E,VVS1,59.7,56.0,1307,4.88,4.91,2.92
44496,0.4,Ideal,G,SI2,60.6,56.0,651,4.82,4.79,2.91
44497,0.31,Good,E,SI1,63.7,57.0,698,4.31,4.29,2.74
44498,0.9,Premium,E,SI2,60.7,61.0,3084,6.22,6.16,3.76
44499,0.68,Fair,G,SI1,58.0,71.0,1633,5.85,5.7,3.35
44500,0.55,Ideal,F,SI1,61.9,55.0,1700,5.25,5.29,3.26
44501,0.92,Fair,F,SI2,65.3,58.0,3282,6.08,6.04,3.96
44502,0.27,Very Good,D,VS1,60.4,59.0,470,4.15,4.2,2.52
44503,0.82,Fair,F,SI2,56.7,70.0,2508,6.28,6.16,3.53
44504,0.54,Very Good,D,VS2,63.2,55.0,1786,5.21,5.17,3.28
44505,0.57,Ideal,D,VVS1,61.6,56.0,3126,5.33,5.35,3.29
44506,1.53,Premium,H,VS2,62.2,58.0,11280,7.34,7.3,4.55
44507,0.71,Ideal,E,VS2,62.2,56.0,3103,5.7,5.75,3.56
44508,1.19,Premium,I,SI2,60.1,59.0,4498,6.9,6.82,4.12
44509,0.76,Good,E,SI2,58.8,59.0,2680,5.95,5.99,3.51
44510,2.0,Very Good,E,SI2,62.9,56.0,16064,7.94,8.0,5.01
44511,2.03,Very Good,I,SI2,62.8,59.0,13063,8.04,8.08,5.06
44512,0.32,Premium,H,VS1,61.7,58.0,561,4.38,4.44,2.72
44513,1.5,Very Good,I,VVS2,59.7,60.0,10551,7.46,7.62,4.5
44514,0.91,Good,D,SI2,63.3,62.0,3660,6.01,6.09,3.83
44515,0.73,Ideal,H,SI2,62.3,56.0,2278,5.78,5.72,3.58
44516,1.73,Ideal,F,VS1,62.1,57.0,16131,7.73,7.64,4.77
44517,2.32,Ideal,I,SI2,62.0,57.0,17516,8.45,8.49,5.25
44518,1.24,Premium,F,SI2,61.4,58.0,5889,6.94,6.9,4.25
44519,0.36,Ideal,F,VS2,60.9,57.0,726,4.58,4.61,2.8
44520,0.41,Premium,F,VS1,59.9,58.0,1007,4.81,4.84,2.89
44521,1.02,Premium,D,SI1,60.6,59.0,5918,6.53,6.47,3.94
44522,1.29,Premium,H,SI1,61.6,57.0,6588,7.02,6.97,4.31
44523,1.67,Ideal,D,SI1,62.6,54.0,14154,7.57,7.63,4.76
44524,0.55,Very Good,E,SI1,61.0,61.0,1551,5.25,5.3,3.22
44525,0.74,Ideal,F,SI2,62.0,56.0,2655,5.78,5.82,3.6
44526,0.31,Ideal,D,VVS2,60.9,57.0,997,4.42,4.38,2.68
44527,1.08,Premium,E,VS2,59.4,59.0,7548,6.71,6.68,3.98
44528,0.7,Very Good,D,SI1,59.4,63.0,2604,5.76,5.78,3.43
44529,0.41,Ideal,H,VS1,61.8,56.0,827,4.77,4.81,2.96
44530,0.96,Premium,H,VS2,61.7,55.0,4529,6.36,6.31,3.91
44531,0.26,Very Good,E,VVS2,61.7,61.0,564,4.08,4.12,2.53
44532,0.33,Premium,I,VVS2,62.2,59.0,743,4.47,4.41,2.76
44533,1.23,Very Good,H,SI1,62.3,58.0,6542,6.79,6.83,4.24
44534,0.59,Ideal,G,VS2,61.9,56.0,1844,5.39,5.44,3.35
44535,0.4,Very Good,D,SI2,63.4,56.0,855,4.73,4.67,2.98
44536,1.59,Ideal,I,SI2,61.6,57.0,7978,7.56,7.51,4.64
44537,1.06,Premium,G,VS1,62.8,56.0,7130,6.52,6.47,4.08
44538,0.41,Premium,G,VS2,60.8,59.0,827,4.78,4.8,2.91
44539,0.33,Very Good,I,VVS2,61.6,57.0,552,4.43,4.45,2.73
44540,1.84,Premium,H,SI1,59.7,58.0,13779,7.98,8.01,4.77
44541,1.0,Premium,H,SI1,58.3,60.0,4816,6.5,6.44,3.77
44542,0.7,Good,D,SI1,58.0,60.0,2525,5.79,5.93,3.4
44543,0.32,Ideal,H,SI2,61.9,54.0,420,4.42,4.46,2.75
44544,0.26,Ideal,F,VVS2,61.6,57.0,599,4.08,4.1,2.52
44545,0.33,Ideal,E,VVS1,62.2,55.0,986,4.42,4.46,2.76
44546,1.7,Premium,E,SI1,61.8,58.0,15804,7.62,7.52,4.68
44547,0.3,Premium,I,SI1,61.6,59.0,506,4.34,4.29,2.66
44548,0.46,Good,F,IF,57.5,58.0,1806,5.12,5.18,2.96
44549,0.3,Ideal,I,IF,62.5,56.0,615,4.26,4.28,2.67
44550,0.47,Ideal,H,IF,62.4,57.0,1865,4.97,5.0,3.11
44551,1.01,Ideal,G,VS1,62.4,58.0,6951,6.43,6.39,4.0
44552,1.12,Premium,G,SI2,61.0,60.0,3838,6.7,6.64,4.07
44553,1.1,Premium,H,SI2,62.2,58.0,4537,6.6,6.69,4.13
44554,0.35,Ideal,E,VS2,61.7,56.0,767,4.52,4.56,2.8
44555,0.92,Premium,F,SI1,62.1,60.0,4420,6.22,6.21,3.86
44556,0.33,Premium,G,VS1,60.5,58.0,854,4.49,4.43,2.7
44557,0.5,Premium,E,SI1,62.3,58.0,1316,5.09,5.15,3.19
44558,0.6,Ideal,E,SI1,61.4,58.0,1749,5.44,5.47,3.35
44559,1.02,Ideal,D,SI1,62.8,56.0,6158,6.44,6.39,4.03
44560,1.4,Ideal,J,VS2,62.2,57.0,6633,7.17,7.08,4.43
44561,0.51,Premium,E,SI1,61.3,59.0,1624,5.15,5.13,3.15
44562,0.9,Very Good,F,SI2,61.0,61.0,4441,6.14,6.18,3.76
44563,0.7,Ideal,J,SI1,60.1,59.0,1949,5.79,5.75,3.47
44564,1.01,Premium,I,SI2,61.7,60.0,3749,6.34,6.4,3.93
44565,2.03,Premium,J,SI2,61.7,61.0,12078,8.18,8.04,5.0
44566,0.52,Ideal,E,VS2,61.3,57.0,1576,5.19,5.22,3.19
44567,0.42,Premium,D,SI1,59.8,59.0,1040,4.91,4.86,2.92
44568,0.7,Very Good,J,SI1,61.1,60.0,1959,5.66,5.7,3.47
44569,0.59,Ideal,G,VVS1,61.5,57.0,2322,5.36,5.4,3.31
44570,0.32,Very Good,F,SI2,62.6,56.0,421,4.37,4.41,2.75
44571,1.3,Very Good,I,VS1,62.6,57.0,6819,6.92,6.95,4.34
44572,0.39,Ideal,E,SI1,62.0,56.0,676,4.72,4.65,2.91
44573,0.45,Ideal,H,VVS1,61.8,57.0,1178,4.92,4.95,3.05
44574,0.73,Fair,E,SI1,64.6,59.0,2317,5.69,5.64,3.66
44575,0.5,Good,D,VVS2,62.4,64.0,3017,5.03,5.06,3.14
44576,2.02,Very Good,J,SI2,62.4,55.0,11757,8.05,8.11,5.04
44577,2.08,Ideal,I,SI2,62.3,56.0,15132,8.16,8.22,5.1
44578,0.38,Good,E,IF,59.1,58.0,1318,4.74,4.77,2.81
44579,0.38,Very Good,G,VS2,60.4,57.0,766,4.67,4.7,2.83
44580,0.91,Good,F,SI1,64.0,57.0,3423,6.08,6.17,3.92
44581,0.3,Very Good,F,VS2,63.2,59.0,642,4.27,4.24,2.69
44582,0.5,Fair,G,SI2,65.6,56.0,1035,4.99,4.92,3.25
44583,1.15,Premium,G,SI2,62.7,58.0,4270,6.71,6.69,4.2
44584,0.66,Very Good,H,VVS1,61.9,59.0,2323,5.59,5.65,3.48
44585,0.3,Ideal,F,VS2,60.4,56.0,776,4.37,4.34,2.63
44586,1.5,Ideal,H,VS1,61.2,56.0,12055,7.39,7.4,4.52
44587,0.35,Ideal,F,VVS1,60.6,56.0,994,4.58,4.59,2.78
44588,0.9,Good,H,I1,57.4,63.0,1939,6.38,6.33,3.65
44589,1.2,Premium,H,SI2,62.4,57.0,5510,6.83,6.75,4.24
44590,0.56,Ideal,H,SI1,60.3,58.0,1253,5.35,5.4,3.24
44591,1.01,Ideal,E,VS2,61.5,57.0,7288,6.44,6.48,3.97
44592,1.01,Ideal,D,SI2,61.3,54.0,5006,6.52,6.47,3.99
44593,1.01,Very Good,D,SI1,62.2,58.0,5122,6.36,6.4,3.97
44594,1.14,Ideal,H,VS2,61.6,56.0,5937,6.72,6.68,4.13
44595,0.9,Premium,G,VS2,61.8,60.0,4386,6.16,6.21,3.82
44596,2.02,Premium,I,SI1,62.5,59.0,16191,8.05,8.01,5.02
44597,1.01,Very Good,F,SI2,62.2,58.0,4121,6.36,6.4,3.97
44598,2.57,Premium,E,SI2,61.3,60.0,17116,8.82,8.73,5.38
44599,0.33,Ideal,G,VS2,62.3,57.0,579,4.4,4.43,2.75
44600,1.16,Ideal,G,SI2,61.6,55.0,5078,6.78,6.8,4.18
44601,0.72,Very Good,D,VS1,64.1,57.0,3375,5.68,5.71,3.65
44602,0.28,Ideal,H,VS2,61.9,55.0,467,4.2,4.23,2.61
44603,1.56,Very Good,H,SI2,58.7,63.0,7583,7.73,7.55,4.49
44604,1.0,Fair,H,SI2,65.3,62.0,2818,6.34,6.12,4.08
44605,1.52,Premium,I,SI2,62.5,56.0,7341,7.35,7.33,4.59
44606,0.55,Ideal,H,IF,61.7,55.0,2133,5.27,5.29,3.26
